chromosome,position_start,position_end,category,TranscriptID,GeneID,GeneSymbol
chr3,50654573,50681840,alter_trans_start/end,ENST00000446044.1,ENSG00000114738.6,MAPKAPK3
chr3,50654573,50681840,alter_trans_start/end,ENST00000457064.1,ENSG00000114738.6,MAPKAPK3
chr3,51429668,51440577,alter_trans_start/end,ENST00000323686.4,ENSG00000179837.6,RBM15B
chr3,51429668,51440577,alter_trans_start/end,ENST00000335891.5,ENSG00000145041.11,VPRBP
chr3,51429668,51440577,alter_trans_start/end,ENST00000423656.1,ENSG00000145041.11,VPRBP
chr3,55107845,55108141,alter_trans_start/end,ENST00000288197.5,ENSG00000157445.10,CACNA2D3
chr3,55107845,55108141,alter_trans_start/end,ENST00000415676.2,ENSG00000157445.10,CACNA2D3
chr3,55107845,55108141,alter_trans_start/end,ENST00000471363.1,ENSG00000157445.10,CACNA2D3
chr3,55107845,55108141,alter_trans_start/end,ENST00000471865.1,ENSG00000157445.10,CACNA2D3
chr3,55107845,55108141,alter_trans_start/end,ENST00000474759.1,ENSG00000157445.10,CACNA2D3
chr3,55107845,55108141,alter_trans_start/end,ENST00000478261.1,ENSG00000157445.10,CACNA2D3
chr3,55107845,55108141,alter_trans_start/end,ENST00000490478.1,ENSG00000157445.10,CACNA2D3
chr3,56807844,57113343,alter_trans_start/end,ENST00000296315.3,ENSG00000163947.7,ARHGEF3
chr3,56807844,57113343,alter_trans_start/end,ENST00000334325.1,ENSG00000186451.1,SPATA12
chr3,56807844,57113343,alter_trans_start/end,ENST00000338458.4,ENSG00000163947.7,ARHGEF3
chr3,56807844,57113343,alter_trans_start/end,ENST00000413728.2,ENSG00000163947.7,ARHGEF3
chr3,56807844,57113343,alter_trans_start/end,ENST00000465659.1,ENSG00000163947.7,ARHGEF3
chr3,56807844,57113343,alter_trans_start/end,ENST00000468466.1,ENSG00000163947.7,ARHGEF3
chr3,56807844,57113343,alter_trans_start/end,ENST00000468727.1,ENSG00000163947.7,ARHGEF3
chr3,56807844,57113343,alter_trans_start/end,ENST00000473779.1,ENSG00000163947.7,ARHGEF3
chr3,56807844,57113343,alter_trans_start/end,ENST00000477246.1,ENSG00000240198.1,ARHGEF3-AS1
chr3,56807844,57113343,alter_trans_start/end,ENST00000477440.2,ENSG00000163947.7,ARHGEF3
chr3,56807844,57113343,alter_trans_start/end,ENST00000477833.1,ENSG00000163947.7,ARHGEF3
chr3,56807844,57113343,alter_trans_start/end,ENST00000481422.1,ENSG00000163947.7,ARHGEF3
chr3,56807844,57113343,alter_trans_start/end,ENST00000486829.1,ENSG00000163947.7,ARHGEF3
chr3,56807844,57113343,alter_trans_start/end,ENST00000495373.1,ENSG00000163947.7,ARHGEF3
chr3,56807844,57113343,alter_trans_start/end,ENST00000495939.1,ENSG00000240198.1,ARHGEF3-AS1
chr3,56807844,57113343,alter_trans_start/end,ENST00000496106.1,ENSG00000163947.7,ARHGEF3
chr3,56807844,57113343,alter_trans_start/end,ENST00000497267.1,ENSG00000163947.7,ARHGEF3
chr3,56807844,57113343,alter_trans_start/end,ENST00000498517.1,ENSG00000163947.7,ARHGEF3
chr3,56807844,57113343,alter_trans_start/end,ENST00000607541.1,ENSG00000272202.1,RP11-157F20.3
chr3,56916382,57113343,alter_trans_start/end,ENST00000334325.1,ENSG00000186451.1,SPATA12
chr3,56916382,57113343,alter_trans_start/end,ENST00000338458.4,ENSG00000163947.7,ARHGEF3
chr3,56916382,57113343,alter_trans_start/end,ENST00000468466.1,ENSG00000163947.7,ARHGEF3
chr3,56916382,57113343,alter_trans_start/end,ENST00000468727.1,ENSG00000163947.7,ARHGEF3
chr3,56916382,57113343,alter_trans_start/end,ENST00000473779.1,ENSG00000163947.7,ARHGEF3
chr3,56916382,57113343,alter_trans_start/end,ENST00000477246.1,ENSG00000240198.1,ARHGEF3-AS1
chr3,56916382,57113343,alter_trans_start/end,ENST00000477440.2,ENSG00000163947.7,ARHGEF3
chr3,56916382,57113343,alter_trans_start/end,ENST00000477833.1,ENSG00000163947.7,ARHGEF3
chr3,56916382,57113343,alter_trans_start/end,ENST00000481422.1,ENSG00000163947.7,ARHGEF3
chr3,56916382,57113343,alter_trans_start/end,ENST00000486829.1,ENSG00000163947.7,ARHGEF3
chr3,56916382,57113343,alter_trans_start/end,ENST00000495939.1,ENSG00000240198.1,ARHGEF3-AS1
chr3,56916382,57113343,alter_trans_start/end,ENST00000496106.1,ENSG00000163947.7,ARHGEF3
chr3,56916382,57113343,alter_trans_start/end,ENST00000498517.1,ENSG00000163947.7,ARHGEF3
chr3,56916382,57113343,alter_trans_start/end,ENST00000607541.1,ENSG00000272202.1,RP11-157F20.3
chr3,56992917,57113254,exon_skipping,ENST00000334325.1,ENSG00000186451.1,SPATA12
chr3,56992917,57113254,exon_skipping,ENST00000338458.4,ENSG00000163947.7,ARHGEF3
chr3,56992917,57113254,exon_skipping,ENST00000468466.1,ENSG00000163947.7,ARHGEF3
chr3,56992917,57113254,exon_skipping,ENST00000468727.1,ENSG00000163947.7,ARHGEF3
chr3,56992917,57113254,exon_skipping,ENST00000473779.1,ENSG00000163947.7,ARHGEF3
chr3,56992917,57113254,exon_skipping,ENST00000477246.1,ENSG00000240198.1,ARHGEF3-AS1
chr3,56992917,57113254,exon_skipping,ENST00000477440.2,ENSG00000163947.7,ARHGEF3
chr3,56992917,57113254,exon_skipping,ENST00000477833.1,ENSG00000163947.7,ARHGEF3
chr3,56992917,57113254,exon_skipping,ENST00000486829.1,ENSG00000163947.7,ARHGEF3
chr3,56992917,57113254,exon_skipping,ENST00000607541.1,ENSG00000272202.1,RP11-157F20.3
chr3,56992917,57113343,alter_trans_start/end,ENST00000334325.1,ENSG00000186451.1,SPATA12
chr3,56992917,57113343,alter_trans_start/end,ENST00000338458.4,ENSG00000163947.7,ARHGEF3
chr3,56992917,57113343,alter_trans_start/end,ENST00000468466.1,ENSG00000163947.7,ARHGEF3
chr3,56992917,57113343,alter_trans_start/end,ENST00000468727.1,ENSG00000163947.7,ARHGEF3
chr3,56992917,57113343,alter_trans_start/end,ENST00000473779.1,ENSG00000163947.7,ARHGEF3
chr3,56992917,57113343,alter_trans_start/end,ENST00000477246.1,ENSG00000240198.1,ARHGEF3-AS1
chr3,56992917,57113343,alter_trans_start/end,ENST00000477440.2,ENSG00000163947.7,ARHGEF3
chr3,56992917,57113343,alter_trans_start/end,ENST00000477833.1,ENSG00000163947.7,ARHGEF3
chr3,56992917,57113343,alter_trans_start/end,ENST00000486829.1,ENSG00000163947.7,ARHGEF3
chr3,56992917,57113343,alter_trans_start/end,ENST00000607541.1,ENSG00000272202.1,RP11-157F20.3
chr3,63822034,63849517,alter_trans_start/end,ENST00000295896.8,ENSG00000163632.8,C3orf49
chr3,63822034,63849517,alter_trans_start/end,ENST00000295899.5,ENSG00000163634.7,THOC7
chr3,63822034,63849517,alter_trans_start/end,ENST00000464327.1,ENSG00000163634.7,THOC7
chr3,63822034,63849517,alter_trans_start/end,ENST00000468961.2,ENSG00000240549.2,THOC7-AS1
chr3,63822034,63849517,alter_trans_start/end,ENST00000469153.1,ENSG00000163634.7,THOC7
chr3,63822034,63849517,alter_trans_start/end,ENST00000469584.1,ENSG00000163634.7,THOC7
chr3,63822034,63849517,alter_trans_start/end,ENST00000473141.1,ENSG00000163634.7,THOC7
chr3,63822034,63849517,alter_trans_start/end,ENST00000487570.1,ENSG00000163634.7,THOC7
chr3,63822034,63849517,alter_trans_start/end,ENST00000498422.1,ENSG00000163634.7,THOC7
chr3,78760590,78760611,intron_retention,ENST00000436010.2,ENSG00000169855.15,ROBO1
chr3,78760590,78760611,intron_retention,ENST00000464233.1,ENSG00000169855.15,ROBO1
chr3,78760590,78760611,intron_retention,ENST00000467549.1,ENSG00000169855.15,ROBO1
chr3,78760590,78760611,intron_retention,ENST00000484514.1,ENSG00000169855.15,ROBO1
chr3,78760590,78760611,intron_retention,ENST00000488735.1,ENSG00000169855.15,ROBO1
chr3,78760590,78760611,intron_retention,ENST00000495273.1,ENSG00000169855.15,ROBO1
chr3,97541142,97562039,alter_trans_start/end,ENST00000419587.2,ENSG00000233280.2,CRYBG3
chr3,99569914,99723376,alter_trans_start/end,ENST00000331335.5,ENSG00000168386.14,FILIP1L
chr3,99569914,99723376,alter_trans_start/end,ENST00000354552.3,ENSG00000168386.14,FILIP1L
chr3,99569914,99723376,alter_trans_start/end,ENST00000383694.2,ENSG00000168386.14,FILIP1L
chr3,99569914,99723376,alter_trans_start/end,ENST00000398326.2,ENSG00000168386.14,FILIP1L
chr3,99569914,99723376,alter_trans_start/end,ENST00000421999.2,ENSG00000184220.6,CMSS1
chr3,99569914,99723376,alter_trans_start/end,ENST00000463526.1,ENSG00000184220.6,CMSS1
chr3,99569914,99723376,alter_trans_start/end,ENST00000471562.1,ENSG00000168386.14,FILIP1L
chr3,99569914,99723376,alter_trans_start/end,ENST00000476723.1,ENSG00000168386.14,FILIP1L
chr3,99569914,99723376,alter_trans_start/end,ENST00000487087.1,ENSG00000168386.14,FILIP1L
chr3,99569914,99723376,alter_trans_start/end,ENST00000491299.1,ENSG00000184220.6,CMSS1
chr3,99569914,99723376,alter_trans_start/end,ENST00000495625.2,ENSG00000168386.14,FILIP1L
chr3,99569914,99723376,alter_trans_start/end,ENST00000496116.1,ENSG00000184220.6,CMSS1
chr3,99569914,99723376,alter_trans_start/end,ENST00000577308.1,ENSG00000264897.1,MIR3921
chr3,99886684,99897451,alter_trans_start/end,ENST00000421999.2,ENSG00000184220.6,CMSS1
chr3,99886684,99897451,alter_trans_start/end,ENST00000478909.1,ENSG00000184220.6,CMSS1
chr3,99886684,99897451,alter_trans_start/end,ENST00000479555.1,ENSG00000184220.6,CMSS1
chr3,99886684,99897451,alter_trans_start/end,ENST00000489081.1,ENSG00000184220.6,CMSS1
chr3,99886684,99897451,alter_trans_start/end,ENST00000491299.1,ENSG00000184220.6,CMSS1
chr3,99886684,99897451,alter_trans_start/end,ENST00000494412.1,ENSG00000184220.6,CMSS1
chr3,99886684,99897451,alter_trans_start/end,ENST00000497345.1,ENSG00000184220.6,CMSS1
chr4,103790136,103806373,alter_trans_start/end,ENST00000273986.4,ENSG00000145354.5,CISD2
chr4,103790136,103806373,alter_trans_start/end,ENST00000394789.3,ENSG00000164037.12,SLC9B1
chr4,103790136,103806373,alter_trans_start/end,ENST00000503584.1,ENSG00000164037.12,SLC9B1
chr4,103790136,103806373,alter_trans_start/end,ENST00000503643.1,ENSG00000145354.5,CISD2
chr4,103790136,103806373,alter_trans_start/end,ENST00000514972.1,ENSG00000164037.12,SLC9B1
chr4,103790136,103806373,alter_trans_start/end,ENST00000574446.1,ENSG00000145354.5,CISD2
chr4,103790136,103808498,alter_trans_start/end,ENST00000273986.4,ENSG00000145354.5,CISD2
chr4,103790136,103808498,alter_trans_start/end,ENST00000394789.3,ENSG00000164037.12,SLC9B1
chr4,103790136,103808498,alter_trans_start/end,ENST00000503584.1,ENSG00000164037.12,SLC9B1
chr4,103790136,103808498,alter_trans_start/end,ENST00000503643.1,ENSG00000145354.5,CISD2
chr4,103790136,103808498,alter_trans_start/end,ENST00000514972.1,ENSG00000164037.12,SLC9B1
chr4,103790136,103808498,alter_trans_start/end,ENST00000574446.1,ENSG00000145354.5,CISD2
chr4,103790344,103806373,exon_skipping,ENST00000273986.4,ENSG00000145354.5,CISD2
chr4,103790344,103806373,exon_skipping,ENST00000394789.3,ENSG00000164037.12,SLC9B1
chr4,103790344,103806373,exon_skipping,ENST00000503584.1,ENSG00000164037.12,SLC9B1
chr4,103790344,103806373,exon_skipping,ENST00000503643.1,ENSG00000145354.5,CISD2
chr4,103790344,103806373,exon_skipping,ENST00000514972.1,ENSG00000164037.12,SLC9B1
chr4,103790344,103806373,exon_skipping,ENST00000574446.1,ENSG00000145354.5,CISD2
chr4,113351969,113356304,alter_trans_start/end,ENST00000177648.9,ENSG00000073331.13,ALPK1
chr4,113351969,113356304,alter_trans_start/end,ENST00000458497.1,ENSG00000073331.13,ALPK1
chr4,113351969,113356304,alter_trans_start/end,ENST00000504176.2,ENSG00000073331.13,ALPK1
chr4,113351969,113356304,alter_trans_start/end,ENST00000504745.1,ENSG00000073331.13,ALPK1
chr4,113351969,113356304,alter_trans_start/end,ENST00000505127.1,ENSG00000073331.13,ALPK1
chr4,113351969,113356304,alter_trans_start/end,ENST00000509722.1,ENSG00000073331.13,ALPK1
chr4,113362261,113362359,intron_retention,ENST00000177648.9,ENSG00000073331.13,ALPK1
chr4,113362261,113362359,intron_retention,ENST00000458497.1,ENSG00000073331.13,ALPK1
chr4,113362261,113362359,intron_retention,ENST00000504176.2,ENSG00000073331.13,ALPK1
chr4,113362261,113362359,intron_retention,ENST00000504745.1,ENSG00000073331.13,ALPK1
chr4,113362261,113362359,intron_retention,ENST00000505127.1,ENSG00000073331.13,ALPK1
chr4,113362261,113362359,intron_retention,ENST00000509722.1,ENSG00000073331.13,ALPK1
chr4,119200586,119200779,intron_retention,ENST00000602414.1,ENSG00000269893.2,SNHG8
chr4,119200586,119200779,intron_retention,ENST00000602483.1,ENSG00000269893.2,SNHG8
chr4,119200586,119200779,intron_retention,ENST00000602520.1,ENSG00000269893.2,SNHG8
chr4,119200586,119200779,intron_retention,ENST00000602573.1,ENSG00000269893.2,SNHG8
chr4,119200586,119200779,intron_retention,ENST00000602819.1,ENSG00000269893.2,SNHG8
chr4,119431113,119434692,alter_trans_start/end,ENST00000502249.2,ENSG00000154608.9,CEP170P1
chr4,120221716,120221838,intron_retention,ENST00000399075.4,ENSG00000164096.10,C4orf3
chr4,120221716,120221838,intron_retention,ENST00000504110.1,ENSG00000164096.10,C4orf3
chr4,120982132,120986827,exon_skipping,ENST00000296509.6,ENSG00000164109.9,MAD2L1
chr4,120982132,120986827,exon_skipping,ENST00000333047.5,ENSG00000164109.9,MAD2L1
chr4,120982132,120986827,exon_skipping,ENST00000504707.1,ENSG00000164109.9,MAD2L1
chr4,120982132,120986827,exon_skipping,ENST00000511295.1,ENSG00000164109.9,MAD2L1
chr4,120982132,120986827,exon_skipping,ENST00000512484.1,ENSG00000164109.9,MAD2L1
chr4,123151312,123155928,alter_trans_start/end,ENST00000264501.4,ENSG00000138688.11,KIAA1109
chr4,123151312,123155928,alter_trans_start/end,ENST00000388738.3,ENSG00000138688.11,KIAA1109
chr4,123151312,123155928,alter_trans_start/end,ENST00000424425.1,ENSG00000138688.11,KIAA1109
chr4,123151312,123155928,alter_trans_start/end,ENST00000455637.1,ENSG00000138688.11,KIAA1109
chr4,123151312,123155928,alter_trans_start/end,ENST00000495260.1,ENSG00000138688.11,KIAA1109
chr4,140582194,140587094,alter_trans_start/end,ENST00000265498.1,ENSG00000085871.4,MGST2
chr4,140582194,140587094,alter_trans_start/end,ENST00000506797.1,ENSG00000085871.4,MGST2
chr4,140582194,140587094,alter_trans_start/end,ENST00000515137.1,ENSG00000085871.4,MGST2
chr4,146560227,146575146,alter_trans_start/end,ENST00000281317.5,ENSG00000151611.9,MMAA
chr4,146560227,146575146,alter_trans_start/end,ENST00000503730.1,ENSG00000151611.9,MMAA
chr4,146560227,146575146,alter_trans_start/end,ENST00000504555.1,ENSG00000248356.1,RP11-557J10.4
chr4,146560227,146575146,alter_trans_start/end,ENST00000506919.1,ENSG00000151611.9,MMAA
chr4,146560227,146575146,alter_trans_start/end,ENST00000511969.1,ENSG00000151611.9,MMAA
chr4,146560227,146575146,alter_trans_start/end,ENST00000541599.1,ENSG00000151611.9,MMAA
chr4,146617784,146620416,alter_trans_start/end,ENST00000438731.1,ENSG00000237136.2,C4orf51
chr4,146617784,146620416,alter_trans_start/end,ENST00000511965.1,ENSG00000237136.2,C4orf51
chr4,152598583,152598691,intron_retention,ENST00000263985.6,ENSG00000059691.7,PET112
chr4,152598583,152598691,intron_retention,ENST00000503160.1,ENSG00000059691.7,PET112
chr4,152598583,152598691,intron_retention,ENST00000507592.1,ENSG00000059691.7,PET112
chr4,152598583,152598691,intron_retention,ENST00000510720.1,ENSG00000059691.7,PET112
chr4,152598583,152598691,intron_retention,ENST00000513504.1,ENSG00000059691.7,PET112
chr4,152598583,152598691,intron_retention,ENST00000514269.1,ENSG00000251455.1,RP11-164P12.3
chr4,152598583,152598691,intron_retention,ENST00000515564.1,ENSG00000059691.7,PET112
chr4,152598583,152598691,intron_retention,ENST00000515812.1,ENSG00000059691.7,PET112
chr4,177241098,177243321,alter_trans_start/end,ENST00000503362.1,ENSG00000129128.8,SPCS3
chr4,177241098,177243321,alter_trans_start/end,ENST00000507678.1,ENSG00000129128.8,SPCS3
chr4,177241098,177243321,alter_trans_start/end,ENST00000512634.1,ENSG00000248980.1,RP11-87F15.2
chr4,177241098,177243321,alter_trans_start/end,ENST00000513139.1,ENSG00000129128.8,SPCS3
chr4,177252784,177252951,intron_retention,ENST00000503362.1,ENSG00000129128.8,SPCS3
chr4,25916044,25931362,alter_trans_start/end,ENST00000506197.2,ENSG00000250317.4,SMIM20
chr4,25916044,25931362,alter_trans_start/end,ENST00000514384.1,ENSG00000250317.4,SMIM20
chr4,25916044,25931362,alter_trans_start/end,ENST00000515764.2,ENSG00000250317.4,SMIM20
chr4,25916044,25931362,alter_trans_start/end,ENST00000522137.1,ENSG00000250317.4,SMIM20
chr4,39233892,39246108,alter_trans_start/end,ENST00000288634.7,ENSG00000157796.13,WDR19
chr4,39233892,39246108,alter_trans_start/end,ENST00000399820.3,ENSG00000157796.13,WDR19
chr4,39233892,39246108,alter_trans_start/end,ENST00000502718.1,ENSG00000157796.13,WDR19
chr4,39233892,39246108,alter_trans_start/end,ENST00000506869.1,ENSG00000157796.13,WDR19
chr4,39233892,39246108,alter_trans_start/end,ENST00000507228.1,ENSG00000157796.13,WDR19
chr4,39233892,39246108,alter_trans_start/end,ENST00000511729.1,ENSG00000157796.13,WDR19
chr4,39233892,39246108,alter_trans_start/end,ENST00000512095.1,ENSG00000157796.13,WDR19
chr4,39233892,39246108,alter_trans_start/end,ENST00000515631.1,ENSG00000157796.13,WDR19
chr4,41259564,41270004,alter_trans_start/end,ENST00000284440.4,ENSG00000154277.8,UCHL1
chr4,41259564,41270004,alter_trans_start/end,ENST00000381760.4,ENSG00000154277.8,UCHL1
chr4,41259564,41270004,alter_trans_start/end,ENST00000472501.1,ENSG00000154277.8,UCHL1
chr4,41259564,41270004,alter_trans_start/end,ENST00000503431.1,ENSG00000154277.8,UCHL1
chr4,41259564,41270004,alter_trans_start/end,ENST00000504818.1,ENSG00000154277.8,UCHL1
chr4,41259564,41270004,alter_trans_start/end,ENST00000505232.1,ENSG00000154277.8,UCHL1
chr4,41259564,41270004,alter_trans_start/end,ENST00000508768.1,ENSG00000154277.8,UCHL1
chr4,41259564,41270004,alter_trans_start/end,ENST00000510566.1,ENSG00000154277.8,UCHL1
chr4,41259564,41270004,alter_trans_start/end,ENST00000512419.1,ENSG00000154277.8,UCHL1
chr4,41259564,41270004,alter_trans_start/end,ENST00000512788.1,ENSG00000154277.8,UCHL1
chr4,41259564,41270004,alter_trans_start/end,ENST00000514764.1,ENSG00000154277.8,UCHL1
chr4,41259564,41270004,alter_trans_start/end,ENST00000514924.1,ENSG00000154277.8,UCHL1
chr4,41263817,41265242,exon_skipping,ENST00000284440.4,ENSG00000154277.8,UCHL1
chr4,41263817,41265242,exon_skipping,ENST00000381760.4,ENSG00000154277.8,UCHL1
chr4,41263817,41265242,exon_skipping,ENST00000472501.1,ENSG00000154277.8,UCHL1
chr4,41263817,41265242,exon_skipping,ENST00000503431.1,ENSG00000154277.8,UCHL1
chr4,41263817,41265242,exon_skipping,ENST00000504818.1,ENSG00000154277.8,UCHL1
chr4,41263817,41265242,exon_skipping,ENST00000505232.1,ENSG00000154277.8,UCHL1
chr4,41263817,41265242,exon_skipping,ENST00000508768.1,ENSG00000154277.8,UCHL1
chr4,41263817,41265242,exon_skipping,ENST00000510566.1,ENSG00000154277.8,UCHL1
chr4,41263817,41265242,exon_skipping,ENST00000512419.1,ENSG00000154277.8,UCHL1
chr4,41263817,41265242,exon_skipping,ENST00000512788.1,ENSG00000154277.8,UCHL1
chr4,41263817,41265242,exon_skipping,ENST00000514764.1,ENSG00000154277.8,UCHL1
chr4,47455231,47458600,exon_skipping,ENST00000381571.4,ENSG00000169019.9,COMMD8
chr4,53578634,53579661,alter_trans_start/end,ENST00000391286.1,ENSG00000212588.1,SNORA26
chr4,53578634,53579661,alter_trans_start/end,ENST00000411630.2,ENSG00000226950.2,DANCR
chr4,53578634,53579661,alter_trans_start/end,ENST00000425653.1,ENSG00000226950.2,DANCR
chr4,53578634,53579661,alter_trans_start/end,ENST00000441504.1,ENSG00000226950.2,DANCR
chr4,53578634,53579661,alter_trans_start/end,ENST00000444958.1,ENSG00000226950.2,DANCR
chr4,53578634,53579661,alter_trans_start/end,ENST00000578365.1,ENSG00000264585.1,MIR4449
chr4,53579709,53586180,alter_trans_start/end,ENST00000411630.2,ENSG00000226950.2,DANCR
chr4,53579709,53586180,alter_trans_start/end,ENST00000425653.1,ENSG00000226950.2,DANCR
chr4,53579709,53586180,alter_trans_start/end,ENST00000444958.1,ENSG00000226950.2,DANCR
chr4,57371603,57377351,alter_trans_start/end,ENST00000360096.2,ENSG00000196503.2,ARL9
chr4,71532231,71533431,alter_trans_start/end,ENST00000254801.4,ENSG00000132465.6,IGJ
chr4,71532231,71533431,alter_trans_start/end,ENST00000391614.3,ENSG00000132465.6,IGJ
chr4,71532231,71533431,alter_trans_start/end,ENST00000470866.1,ENSG00000132465.6,IGJ
chr4,71532231,71533431,alter_trans_start/end,ENST00000472903.1,ENSG00000132464.7,ENAM
chr4,71532231,71533431,alter_trans_start/end,ENST00000510437.1,ENSG00000132465.6,IGJ
chr4,71532231,71533431,alter_trans_start/end,ENST00000510614.1,ENSG00000132465.6,IGJ
chr4,71554535,71554980,intron_retention,ENST00000254803.2,ENSG00000132467.2,UTP3
chr4,73149421,73154580,alter_trans_start/end,ENST00000286657.4,ENSG00000156140.4,ADAMTS3
chr4,74735509,74735623,intron_retention,ENST00000395761.3,ENSG00000163739.4,CXCL1
chr4,74735509,74735623,intron_retention,ENST00000509101.1,ENSG00000163739.4,CXCL1
chr4,76007567,76052447,alter_trans_start/end,ENST00000515177.2,ENSG00000250315.2,RP11-44F21.4
chr4,76007567,76052447,alter_trans_start/end,ENST00000561705.1,ENSG00000260265.1,RP11-44F21.5
chr4,76007567,76052447,alter_trans_start/end,ENST00000562355.1,ENSG00000260265.1,RP11-44F21.5
chr4,76007567,76052447,alter_trans_start/end,ENST00000563602.1,ENSG00000260265.1,RP11-44F21.5
chr4,76007567,76052447,alter_trans_start/end,ENST00000567197.1,ENSG00000260265.1,RP11-44F21.5
chr4,76007567,76052447,alter_trans_start/end,ENST00000598794.1,ENSG00000250315.2,RP11-44F21.4
chr4,76009913,76052276,exon_skipping,ENST00000515177.2,ENSG00000250315.2,RP11-44F21.4
chr4,76009913,76052276,exon_skipping,ENST00000561705.1,ENSG00000260265.1,RP11-44F21.5
chr4,76009913,76052276,exon_skipping,ENST00000598794.1,ENSG00000250315.2,RP11-44F21.4
chr4,76009913,76052342,exon_skipping,ENST00000515177.2,ENSG00000250315.2,RP11-44F21.4
chr4,76009913,76052342,exon_skipping,ENST00000561705.1,ENSG00000260265.1,RP11-44F21.5
chr4,76009913,76052342,exon_skipping,ENST00000598794.1,ENSG00000250315.2,RP11-44F21.4
chr4,76009913,76052447,alter_trans_start/end,ENST00000515177.2,ENSG00000250315.2,RP11-44F21.4
chr4,76009913,76052447,alter_trans_start/end,ENST00000561705.1,ENSG00000260265.1,RP11-44F21.5
chr4,76009913,76052447,alter_trans_start/end,ENST00000598794.1,ENSG00000250315.2,RP11-44F21.4
chr4,84370106,84374384,alter_trans_start/end,ENST00000295488.3,ENSG00000163312.6,HELQ
chr4,84370106,84374384,alter_trans_start/end,ENST00000508591.1,ENSG00000163312.6,HELQ
chr4,84370106,84374384,alter_trans_start/end,ENST00000510985.1,ENSG00000163312.6,HELQ
chr4,84518668,84526974,alter_trans_start/end,ENST00000264409.4,ENSG00000138678.6,AGPAT9
chr4,84518668,84526974,alter_trans_start/end,ENST00000395226.2,ENSG00000138678.6,AGPAT9
chr4,84518668,84526974,alter_trans_start/end,ENST00000509044.1,ENSG00000138678.6,AGPAT9
chr5,107197354,107684100,alter_trans_start/end,ENST00000359660.5,ENSG00000145743.11,FBXL17
chr5,107197354,107684100,alter_trans_start/end,ENST00000481160.1,ENSG00000145743.11,FBXL17
chr5,107197354,107684100,alter_trans_start/end,ENST00000496714.1,ENSG00000145743.11,FBXL17
chr5,107197354,107684100,alter_trans_start/end,ENST00000542267.1,ENSG00000145743.11,FBXL17
chr5,112379327,112630068,alter_trans_start/end,ENST00000302475.4,ENSG00000171444.13,MCC
chr5,112379327,112630068,alter_trans_start/end,ENST00000408903.3,ENSG00000171444.13,MCC
chr5,112379327,112630068,alter_trans_start/end,ENST00000502648.1,ENSG00000171444.13,MCC
chr5,112379327,112630068,alter_trans_start/end,ENST00000505604.1,ENSG00000171444.13,MCC
chr5,112379327,112630068,alter_trans_start/end,ENST00000506605.2,ENSG00000171444.13,MCC
chr5,112379327,112630068,alter_trans_start/end,ENST00000511847.2,ENSG00000171444.13,MCC
chr5,112379327,112630068,alter_trans_start/end,ENST00000514701.3,ENSG00000171444.13,MCC
chr5,112379327,112630068,alter_trans_start/end,ENST00000515367.2,ENSG00000171444.13,MCC
chr5,114861314,114880472,alter_trans_start/end,ENST00000274457.3,ENSG00000145780.6,FEM1C
chr5,121810342,121814326,alter_trans_start/end,ENST00000503529.1,ENSG00000250328.1,CTC-210G5.1
chr5,121810342,121814326,alter_trans_start/end,ENST00000505546.1,ENSG00000250328.1,CTC-210G5.1
chr5,121810342,121814326,alter_trans_start/end,ENST00000510972.1,ENSG00000250328.1,CTC-210G5.1
chr5,127466898,127474601,alter_trans_start/end,ENST00000262461.2,ENSG00000064651.9,SLC12A2
chr5,127466898,127474601,alter_trans_start/end,ENST00000343225.4,ENSG00000064651.9,SLC12A2
chr5,127466898,127474601,alter_trans_start/end,ENST00000509205.1,ENSG00000064651.9,SLC12A2
chr5,131706057,131714240,alter_trans_start/end,ENST00000245407.3,ENSG00000197375.8,SLC22A5
chr5,131706057,131714240,alter_trans_start/end,ENST00000415928.1,ENSG00000197375.8,SLC22A5
chr5,131706057,131714240,alter_trans_start/end,ENST00000435065.2,ENSG00000197375.8,SLC22A5
chr5,131706057,131714240,alter_trans_start/end,ENST00000437841.2,ENSG00000197375.8,SLC22A5
chr5,131706057,131714240,alter_trans_start/end,ENST00000461013.1,ENSG00000197375.8,SLC22A5
chr5,133644157,133644265,intron_retention,ENST00000265334.4,ENSG00000006837.7,CDKL3
chr5,133644157,133644265,intron_retention,ENST00000435211.1,ENSG00000006837.7,CDKL3
chr5,133644157,133644265,intron_retention,ENST00000435240.2,ENSG00000006837.7,CDKL3
chr5,133644157,133644265,intron_retention,ENST00000518409.1,ENSG00000273345.1,CTD-2410N18.4
chr5,133644157,133644265,intron_retention,ENST00000519312.1,ENSG00000006837.7,CDKL3
chr5,133644157,133644265,intron_retention,ENST00000520515.1,ENSG00000273345.1,CTD-2410N18.4
chr5,133644157,133644265,intron_retention,ENST00000520592.1,ENSG00000006837.7,CDKL3
chr5,133644157,133644265,intron_retention,ENST00000520693.1,ENSG00000006837.7,CDKL3
chr5,133644157,133644265,intron_retention,ENST00000521118.1,ENSG00000006837.7,CDKL3
chr5,133644157,133644265,intron_retention,ENST00000521755.1,ENSG00000006837.7,CDKL3
chr5,133644157,133644265,intron_retention,ENST00000523054.1,ENSG00000006837.7,CDKL3
chr5,133644157,133644265,intron_retention,ENST00000523832.1,ENSG00000006837.7,CDKL3
