chromosome,position_start,position_end,category,TranscriptID,GeneID,GeneSymbol
chr4,81188333,81207479,exon_skipping,ENST00000456523.3,ENSG00000138675.12,FGF5
chr4,81188333,81207479,exon_skipping,ENST00000503413.1,ENSG00000138675.12,FGF5
chr4,81188333,81207479,exon_skipping,ENST00000507780.1,ENSG00000138675.12,FGF5
chr4,81188333,81208215,alter_trans_start/end,ENST00000312465.7,ENSG00000138675.12,FGF5
chr4,81188333,81208215,alter_trans_start/end,ENST00000380628.3,ENSG00000138675.12,FGF5
chr4,81188333,81208215,alter_trans_start/end,ENST00000456523.3,ENSG00000138675.12,FGF5
chr4,81188333,81208215,alter_trans_start/end,ENST00000503413.1,ENSG00000138675.12,FGF5
chr4,81188333,81208215,alter_trans_start/end,ENST00000507780.1,ENSG00000138675.12,FGF5
chr4,82008573,82056309,alter_trans_start/end,ENST00000264399.1,ENSG00000138669.5,PRKG2
chr4,82008573,82056309,alter_trans_start/end,ENST00000395578.1,ENSG00000138669.5,PRKG2
chr4,82008573,82056309,alter_trans_start/end,ENST00000418486.2,ENSG00000138669.5,PRKG2
chr4,82008573,82056309,alter_trans_start/end,ENST00000509169.1,ENSG00000138669.5,PRKG2
chr4,82008573,82056309,alter_trans_start/end,ENST00000509474.1,ENSG00000138669.5,PRKG2
chr4,82008573,82056309,alter_trans_start/end,ENST00000545647.1,ENSG00000138669.5,PRKG2
chr4,82008573,82070038,alter_trans_start/end,ENST00000264399.1,ENSG00000138669.5,PRKG2
chr4,82008573,82070038,alter_trans_start/end,ENST00000395578.1,ENSG00000138669.5,PRKG2
chr4,82008573,82070038,alter_trans_start/end,ENST00000418486.2,ENSG00000138669.5,PRKG2
chr4,82008573,82070038,alter_trans_start/end,ENST00000456882.2,ENSG00000138669.5,PRKG2
chr4,82008573,82070038,alter_trans_start/end,ENST00000509169.1,ENSG00000138669.5,PRKG2
chr4,82008573,82070038,alter_trans_start/end,ENST00000509474.1,ENSG00000138669.5,PRKG2
chr4,82008573,82070038,alter_trans_start/end,ENST00000545647.1,ENSG00000138669.5,PRKG2
chr4,82010957,82025524,exon_skipping,ENST00000264399.1,ENSG00000138669.5,PRKG2
chr4,82010957,82025524,exon_skipping,ENST00000395578.1,ENSG00000138669.5,PRKG2
chr4,82010957,82025524,exon_skipping,ENST00000418486.2,ENSG00000138669.5,PRKG2
chr4,82010957,82025524,exon_skipping,ENST00000509169.1,ENSG00000138669.5,PRKG2
chr4,82010957,82025524,exon_skipping,ENST00000509474.1,ENSG00000138669.5,PRKG2
chr4,82010957,82025524,exon_skipping,ENST00000545647.1,ENSG00000138669.5,PRKG2
chr4,82061823,82064035,exon_skipping,ENST00000264399.1,ENSG00000138669.5,PRKG2
chr4,82061823,82064035,exon_skipping,ENST00000395578.1,ENSG00000138669.5,PRKG2
chr4,82061823,82064035,exon_skipping,ENST00000418486.2,ENSG00000138669.5,PRKG2
chr4,82061823,82064035,exon_skipping,ENST00000456882.2,ENSG00000138669.5,PRKG2
chr4,82061823,82064035,exon_skipping,ENST00000509169.1,ENSG00000138669.5,PRKG2
chr4,82061823,82064035,exon_skipping,ENST00000509474.1,ENSG00000138669.5,PRKG2
chr4,82061823,82064035,exon_skipping,ENST00000545647.1,ENSG00000138669.5,PRKG2
chr4,82074875,82075390,alter_trans_start/end,ENST00000264399.1,ENSG00000138669.5,PRKG2
chr4,82074875,82075390,alter_trans_start/end,ENST00000395578.1,ENSG00000138669.5,PRKG2
chr4,82074875,82075390,alter_trans_start/end,ENST00000418486.2,ENSG00000138669.5,PRKG2
chr4,82074875,82075390,alter_trans_start/end,ENST00000456882.2,ENSG00000138669.5,PRKG2
chr4,82074875,82075390,alter_trans_start/end,ENST00000509169.1,ENSG00000138669.5,PRKG2
chr4,82074875,82075390,alter_trans_start/end,ENST00000509474.1,ENSG00000138669.5,PRKG2
chr4,82074875,82075390,alter_trans_start/end,ENST00000545647.1,ENSG00000138669.5,PRKG2
chr4,88901278,88902627,exon_skipping,ENST00000237623.7,ENSG00000118785.9,SPP1
chr4,88901278,88902627,exon_skipping,ENST00000360804.4,ENSG00000118785.9,SPP1
chr4,88901278,88902627,exon_skipping,ENST00000395080.3,ENSG00000118785.9,SPP1
chr4,88901278,88902627,exon_skipping,ENST00000505146.1,ENSG00000118785.9,SPP1
chr4,88901278,88902627,exon_skipping,ENST00000508002.1,ENSG00000118785.9,SPP1
chr4,88901278,88902627,exon_skipping,ENST00000508233.1,ENSG00000118785.9,SPP1
chr4,88901278,88902627,exon_skipping,ENST00000509334.1,ENSG00000118785.9,SPP1
chr4,88901278,88902627,exon_skipping,ENST00000509659.1,ENSG00000118785.9,SPP1
chr4,88901278,88902627,exon_skipping,ENST00000513981.1,ENSG00000118785.9,SPP1
chr4,9495641,9497465,alter_trans_start/end,ENST00000509439.1,ENSG00000251624.1,UNC93B7
chr5,102884592,102890465,alter_trans_start/end,ENST00000230792.2,ENSG00000112874.5,NUDT12
chr5,102884592,102890465,alter_trans_start/end,ENST00000507423.1,ENSG00000112874.5,NUDT12
chr5,102884592,102890465,alter_trans_start/end,ENST00000515407.1,ENSG00000112874.5,NUDT12
chr5,109978025,110074423,alter_trans_start/end,ENST00000384448.1,ENSG00000207177.1,SNORA51
chr5,109978025,110074423,alter_trans_start/end,ENST00000429839.2,ENSG00000186952.10,TMEM232
chr5,109978025,110074423,alter_trans_start/end,ENST00000455884.2,ENSG00000186952.10,TMEM232
chr5,109978025,110074423,alter_trans_start/end,ENST00000502857.2,ENSG00000186952.10,TMEM232
chr5,109978025,110074423,alter_trans_start/end,ENST00000503527.2,ENSG00000186952.10,TMEM232
chr5,109978025,110074423,alter_trans_start/end,ENST00000506890.1,ENSG00000186952.10,TMEM232
chr5,109978025,110074423,alter_trans_start/end,ENST00000508781.1,ENSG00000164209.12,SLC25A46
chr5,109978025,110074423,alter_trans_start/end,ENST00000509442.2,ENSG00000164209.12,SLC25A46
chr5,109978025,110074423,alter_trans_start/end,ENST00000511883.2,ENSG00000186952.10,TMEM232
chr5,109978025,110074423,alter_trans_start/end,ENST00000512003.3,ENSG00000186952.10,TMEM232
chr5,109978025,110074423,alter_trans_start/end,ENST00000512577.1,ENSG00000186952.10,TMEM232
chr5,109978025,110074423,alter_trans_start/end,ENST00000512886.1,ENSG00000186952.10,TMEM232
chr5,109978025,110074423,alter_trans_start/end,ENST00000513807.1,ENSG00000164209.12,SLC25A46
chr5,109978025,110074423,alter_trans_start/end,ENST00000515278.2,ENSG00000186952.10,TMEM232
chr5,109978025,110074423,alter_trans_start/end,ENST00000515518.2,ENSG00000186952.10,TMEM232
chr5,118280344,118324289,alter_trans_start/end,ENST00000304058.4,ENSG00000169570.5,DTWD2
chr5,118280344,118324289,alter_trans_start/end,ENST00000397627.3,ENSG00000197744.5,PTMAP2
chr5,118280344,118324289,alter_trans_start/end,ENST00000506980.2,ENSG00000169570.5,DTWD2
chr5,118280344,118324289,alter_trans_start/end,ENST00000510708.1,ENSG00000169570.5,DTWD2
chr5,118280344,118324289,alter_trans_start/end,ENST00000515439.3,ENSG00000169570.5,DTWD2
chr5,131285745,131295272,alter_trans_start/end,ENST00000296869.4,ENSG00000164398.8,ACSL6
chr5,131285745,131295272,alter_trans_start/end,ENST00000357096.1,ENSG00000164398.8,ACSL6
chr5,131285745,131295272,alter_trans_start/end,ENST00000379240.1,ENSG00000164398.8,ACSL6
chr5,131285745,131295272,alter_trans_start/end,ENST00000379244.1,ENSG00000164398.8,ACSL6
chr5,131285745,131295272,alter_trans_start/end,ENST00000379246.1,ENSG00000164398.8,ACSL6
chr5,131285745,131295272,alter_trans_start/end,ENST00000379249.3,ENSG00000164398.8,ACSL6
chr5,131285745,131295272,alter_trans_start/end,ENST00000379255.1,ENSG00000164398.8,ACSL6
chr5,131285745,131295272,alter_trans_start/end,ENST00000379264.2,ENSG00000164398.8,ACSL6
chr5,131285745,131295272,alter_trans_start/end,ENST00000379272.2,ENSG00000164398.8,ACSL6
chr5,131285745,131295272,alter_trans_start/end,ENST00000413683.1,ENSG00000164398.8,ACSL6
chr5,131285745,131295272,alter_trans_start/end,ENST00000431707.1,ENSG00000164398.8,ACSL6
chr5,131285745,131295272,alter_trans_start/end,ENST00000446275.1,ENSG00000234758.1,AC034228.4
chr5,131285745,131295272,alter_trans_start/end,ENST00000492156.1,ENSG00000164398.8,ACSL6
chr5,131285745,131295272,alter_trans_start/end,ENST00000493861.1,ENSG00000164398.8,ACSL6
chr5,131285745,131295272,alter_trans_start/end,ENST00000543479.1,ENSG00000164398.8,ACSL6
chr5,131285745,131295272,alter_trans_start/end,ENST00000544770.1,ENSG00000164398.8,ACSL6
chr5,131305893,131308417,exon_skipping,ENST00000296869.4,ENSG00000164398.8,ACSL6
chr5,131305893,131308417,exon_skipping,ENST00000357096.1,ENSG00000164398.8,ACSL6
chr5,131305893,131308417,exon_skipping,ENST00000379240.1,ENSG00000164398.8,ACSL6
chr5,131305893,131308417,exon_skipping,ENST00000379244.1,ENSG00000164398.8,ACSL6
chr5,131305893,131308417,exon_skipping,ENST00000379246.1,ENSG00000164398.8,ACSL6
chr5,131305893,131308417,exon_skipping,ENST00000379249.3,ENSG00000164398.8,ACSL6
chr5,131305893,131308417,exon_skipping,ENST00000379255.1,ENSG00000164398.8,ACSL6
chr5,131305893,131308417,exon_skipping,ENST00000379264.2,ENSG00000164398.8,ACSL6
chr5,131305893,131308417,exon_skipping,ENST00000379272.2,ENSG00000164398.8,ACSL6
chr5,131305893,131308417,exon_skipping,ENST00000413683.1,ENSG00000164398.8,ACSL6
chr5,131305893,131308417,exon_skipping,ENST00000431707.1,ENSG00000164398.8,ACSL6
chr5,131305893,131308417,exon_skipping,ENST00000484870.1,ENSG00000164398.8,ACSL6
chr5,131305893,131308417,exon_skipping,ENST00000493861.1,ENSG00000164398.8,ACSL6
chr5,131305893,131308417,exon_skipping,ENST00000543479.1,ENSG00000164398.8,ACSL6
chr5,131305893,131308417,exon_skipping,ENST00000544770.1,ENSG00000164398.8,ACSL6
chr5,132209443,132209642,intron_retention,ENST00000296877.2,ENSG00000164406.7,LEAP2
chr5,132209443,132209642,intron_retention,ENST00000483190.1,ENSG00000164406.7,LEAP2
chr5,132209443,132209642,intron_retention,ENST00000485457.1,ENSG00000164406.7,LEAP2
chr5,132209781,132210715,alter_trans_start/end,ENST00000296877.2,ENSG00000164406.7,LEAP2
chr5,132209781,132210715,alter_trans_start/end,ENST00000483190.1,ENSG00000164406.7,LEAP2
chr5,132209781,132210715,alter_trans_start/end,ENST00000485457.1,ENSG00000164406.7,LEAP2
chr5,133758859,133763565,alter_trans_start/end,ENST00000471205.1,ENSG00000243648.1,RP11-215P8.1
chr5,133845483,133854479,alter_trans_start/end,ENST00000464317.2,ENSG00000240250.2,RN7SL541P
chr5,138346918,138348641,alter_trans_start/end,ENST00000265195.5,ENSG00000120725.8,SIL1
chr5,138346918,138348641,alter_trans_start/end,ENST00000364662.1,ENSG00000201532.1,RNA5SP194
chr5,138346918,138348641,alter_trans_start/end,ENST00000394817.2,ENSG00000120725.8,SIL1
chr5,138346918,138348641,alter_trans_start/end,ENST00000503732.1,ENSG00000120725.8,SIL1
chr5,138346918,138348641,alter_trans_start/end,ENST00000504658.1,ENSG00000249593.2,CTB-46B19.2
chr5,138346918,138348641,alter_trans_start/end,ENST00000505945.1,ENSG00000120725.8,SIL1
chr5,138346918,138348641,alter_trans_start/end,ENST00000509534.1,ENSG00000120725.8,SIL1
chr5,138346918,138348641,alter_trans_start/end,ENST00000510110.1,ENSG00000249593.2,CTB-46B19.2
chr5,138346918,138348641,alter_trans_start/end,ENST00000512875.2,ENSG00000249593.2,CTB-46B19.2
chr5,138346918,138348641,alter_trans_start/end,ENST00000514207.1,ENSG00000249593.2,CTB-46B19.2
chr5,139713865,139726213,alter_trans_start/end,ENST00000230990.6,ENSG00000113070.6,HBEGF
chr5,139713865,139726213,alter_trans_start/end,ENST00000482211.2,ENSG00000113070.6,HBEGF
chr5,139713865,139726213,alter_trans_start/end,ENST00000498452.1,ENSG00000113070.6,HBEGF
chr5,139713865,139726213,alter_trans_start/end,ENST00000507104.1,ENSG00000113070.6,HBEGF
chr5,140474415,140474844,intron_retention,ENST00000194155.4,ENSG00000112852.4,PCDHB2
chr5,140515051,140516224,intron_retention,ENST00000231134.5,ENSG00000113209.6,PCDHB5
chr5,140566927,140568111,intron_retention,ENST00000316105.4,ENSG00000177839.4,PCDHB9
chr5,140579382,140580080,intron_retention,ENST00000354757.3,ENSG00000197479.4,PCDHB11
chr5,140579382,140580080,intron_retention,ENST00000536699.1,ENSG00000197479.4,PCDHB11
chr5,140581603,140584106,alter_trans_start/end,ENST00000354757.3,ENSG00000197479.4,PCDHB11
chr5,140581603,140584106,alter_trans_start/end,ENST00000536699.1,ENSG00000197479.4,PCDHB11
chr5,14144137,14148062,alter_trans_start/end,ENST00000344204.4,ENSG00000038382.13,TRIO
chr5,14144137,14148062,alter_trans_start/end,ENST00000502816.1,ENSG00000038382.13,TRIO
chr5,14144137,14148062,alter_trans_start/end,ENST00000505971.1,ENSG00000038382.13,TRIO
chr5,14144137,14148062,alter_trans_start/end,ENST00000512070.2,ENSG00000038382.13,TRIO
chr5,14144137,14148062,alter_trans_start/end,ENST00000537187.1,ENSG00000038382.13,TRIO
chr5,145465160,145477986,alter_trans_start/end,ENST00000311450.4,ENSG00000173261.4,PLAC8L1
chr5,145465160,145477986,alter_trans_start/end,ENST00000512998.1,ENSG00000173261.4,PLAC8L1
chr5,14663453,14663989,intron_retention,ENST00000563101.1,ENSG00000261360.1,CTD-2165H16.4
chr5,14663453,14663989,intron_retention,ENST00000564167.1,ENSG00000261360.1,CTD-2165H16.4
chr5,14663453,14663989,intron_retention,ENST00000567048.1,ENSG00000261360.1,CTD-2165H16.4
chr5,146658961,146728440,alter_trans_start/end,ENST00000306304.6,ENSG00000169302.10,STK32A
chr5,146658961,146728440,alter_trans_start/end,ENST00000397936.3,ENSG00000169302.10,STK32A
chr5,146658961,146728440,alter_trans_start/end,ENST00000398521.3,ENSG00000169302.10,STK32A
chr5,146658961,146728440,alter_trans_start/end,ENST00000398523.3,ENSG00000169302.10,STK32A
chr5,146658961,146728440,alter_trans_start/end,ENST00000503384.1,ENSG00000169302.10,STK32A
chr5,146658961,146728440,alter_trans_start/end,ENST00000541094.1,ENSG00000169302.10,STK32A
chr5,149678175,149696991,alter_trans_start/end,ENST00000328668.7,ENSG00000183876.8,ARSI
chr5,149678175,149696991,alter_trans_start/end,ENST00000509146.1,ENSG00000183876.8,ARSI
chr5,149678175,149696991,alter_trans_start/end,ENST00000515301.2,ENSG00000183876.8,ARSI
chr5,156563615,156564054,intron_retention,ENST00000524219.1,ENSG00000135077.4,HAVCR2
chr5,157171026,157178398,alter_trans_start/end,ENST00000286307.5,ENSG00000155858.5,LSM11
chr5,157171026,157178398,alter_trans_start/end,ENST00000518369.1,ENSG00000253630.1,CTC-370J7.1
chr5,159776566,159776771,intron_retention,ENST00000393975.3,ENSG00000145861.7,C1QTNF2
chr5,1622329,1622377,intron_retention,ENST00000502273.2,ENSG00000188002.6,RP11-43F13.1
chr5,1622329,1622377,intron_retention,ENST00000507290.1,ENSG00000188002.6,RP11-43F13.1
chr5,1622329,1622377,intron_retention,ENST00000507505.1,ENSG00000188002.6,RP11-43F13.1
chr5,1622329,1622377,intron_retention,ENST00000507841.1,ENSG00000188002.6,RP11-43F13.1
chr5,1622329,1622377,intron_retention,ENST00000512335.1,ENSG00000188002.6,RP11-43F13.1
chr5,1622329,1622377,intron_retention,ENST00000522848.1,ENSG00000188002.6,RP11-43F13.1
chr5,168017721,168043343,alter_trans_start/end,ENST00000406049.3,ENSG00000233913.6,CTC-575D19.1
chr5,168139696,168145074,alter_trans_start/end,ENST00000332966.8,ENSG00000184347.10,SLIT3
chr5,168139696,168145074,alter_trans_start/end,ENST00000404867.3,ENSG00000184347.10,SLIT3
chr5,168139696,168145074,alter_trans_start/end,ENST00000519560.1,ENSG00000184347.10,SLIT3
chr5,168139696,168145074,alter_trans_start/end,ENST00000522615.1,ENSG00000254042.1,CTC-558O2.1
chr5,172110651,172113174,alter_trans_start/end,ENST00000369800.5,ENSG00000214357.4,NEURL1B
chr5,172110651,172113174,alter_trans_start/end,ENST00000520919.1,ENSG00000214357.4,NEURL1B
chr5,172110651,172113174,alter_trans_start/end,ENST00000522853.1,ENSG00000214357.4,NEURL1B
chr5,172186109,172189218,alter_trans_start/end,ENST00000518941.1,ENSG00000253295.1,RP11-779O18.1
chr5,174157333,174158100,intron_retention,ENST00000239243.6,ENSG00000120149.7,MSX2
chr5,187436,187827,intron_retention,ENST00000283426.6,ENSG00000153404.9,PLEKHG4B
chr5,187937,188393,intron_retention,ENST00000283426.6,ENSG00000153404.9,PLEKHG4B
chr5,19473079,19503101,alter_trans_start/end,ENST00000274170.4,ENSG00000145526.7,CDH18
chr5,19473079,19503101,alter_trans_start/end,ENST00000382275.1,ENSG00000145526.7,CDH18
chr5,19473079,19503101,alter_trans_start/end,ENST00000502796.1,ENSG00000145526.7,CDH18
chr5,19473079,19503101,alter_trans_start/end,ENST00000506372.1,ENSG00000145526.7,CDH18
chr5,19473079,19503101,alter_trans_start/end,ENST00000507958.1,ENSG00000145526.7,CDH18
chr5,19473079,19503101,alter_trans_start/end,ENST00000510297.1,ENSG00000145526.7,CDH18
chr5,19473079,19503101,alter_trans_start/end,ENST00000511273.1,ENSG00000145526.7,CDH18
chr5,19473079,19503101,alter_trans_start/end,ENST00000515257.2,ENSG00000145526.7,CDH18
chr5,252818,252876,intron_retention,ENST00000264932.6,ENSG00000073578.12,SDHA
chr5,252818,252876,intron_retention,ENST00000503674.1,ENSG00000073578.12,SDHA
chr5,252818,252876,intron_retention,ENST00000504309.1,ENSG00000073578.12,SDHA
chr5,252818,252876,intron_retention,ENST00000507522.1,ENSG00000073578.12,SDHA
chr5,252818,252876,intron_retention,ENST00000509082.1,ENSG00000073578.12,SDHA
chr5,252818,252876,intron_retention,ENST00000509564.1,ENSG00000073578.12,SDHA
chr5,252818,252876,intron_retention,ENST00000510361.1,ENSG00000073578.12,SDHA
chr5,252818,252876,intron_retention,ENST00000511810.1,ENSG00000073578.12,SDHA
chr5,252818,252876,intron_retention,ENST00000514027.1,ENSG00000073578.12,SDHA
chr5,252818,252876,intron_retention,ENST00000515752.1,ENSG00000073578.12,SDHA
chr5,252818,252876,intron_retention,ENST00000515815.1,ENSG00000073578.12,SDHA
chr5,352485,352893,intron_retention,ENST00000316418.5,ENSG00000063438.12,AHRR
chr5,352485,352893,intron_retention,ENST00000504625.1,ENSG00000063438.12,AHRR
chr5,352485,352893,intron_retention,ENST00000505113.1,ENSG00000063438.12,AHRR
chr5,352485,352893,intron_retention,ENST00000506909.1,ENSG00000249915.3,PDCD6
chr5,352485,352893,intron_retention,ENST00000510400.1,ENSG00000063438.12,AHRR
chr5,352485,352893,intron_retention,ENST00000512529.1,ENSG00000063438.12,AHRR
chr5,352485,352893,intron_retention,ENST00000514523.1,ENSG00000063438.12,AHRR
chr5,352485,352893,intron_retention,ENST00000515206.1,ENSG00000063438.12,AHRR
chr5,36891439,36892231,intron_retention,ENST00000282516.8,ENSG00000164190.12,NIPBL
chr5,36891439,36892231,intron_retention,ENST00000448238.2,ENSG00000164190.12,NIPBL
chr5,37519829,37558820,alter_trans_start/end,ENST00000265107.4,ENSG00000082068.4,WDR70
chr5,37519829,37558820,alter_trans_start/end,ENST00000504564.1,ENSG00000082068.4,WDR70
chr5,37519829,37558820,alter_trans_start/end,ENST00000510699.1,ENSG00000082068.4,WDR70
chr5,37519829,37558820,alter_trans_start/end,ENST00000511906.1,ENSG00000082068.4,WDR70
chr5,38654054,38680579,alter_trans_start/end,ENST00000500817.2,ENSG00000244968.2,LIFR-AS1
chr5,40843811,40876234,alter_trans_start/end,ENST00000254691.5,ENSG00000132357.9,CARD6
chr5,40843811,40876234,alter_trans_start/end,ENST00000381677.3,ENSG00000132357.9,CARD6
chr5,42423944,42718154,alter_trans_start/end,ENST00000230882.4,ENSG00000112964.9,GHR
chr5,42423944,42718154,alter_trans_start/end,ENST00000357703.3,ENSG00000112964.9,GHR
chr5,42423944,42718154,alter_trans_start/end,ENST00000505006.1,ENSG00000112964.9,GHR
chr5,42423944,42718154,alter_trans_start/end,ENST00000506867.1,ENSG00000250860.1,CTD-2265D6.2
chr5,42423944,42718154,alter_trans_start/end,ENST00000507707.1,ENSG00000248873.1,SERBP1P6
chr5,42423944,42718154,alter_trans_start/end,ENST00000511135.1,ENSG00000112964.9,GHR
chr5,42423944,42718154,alter_trans_start/end,ENST00000513625.1,ENSG00000112964.9,GHR
chr5,42423944,42718154,alter_trans_start/end,ENST00000513671.1,ENSG00000112964.9,GHR
chr5,42423944,42718154,alter_trans_start/end,ENST00000537449.1,ENSG00000112964.9,GHR
chr5,43347440,43347722,intron_retention,ENST00000511991.1,ENSG00000188850.9,RP11-159F24.2
chr5,44815665,44816545,intron_retention,ENST00000230914.4,ENSG00000112996.5,MRPS30
chr5,56771877,56777211,alter_trans_start/end,ENST00000423391.1,ENSG00000169067.2,ACTBL2
chr5,56771877,56777211,alter_trans_start/end,ENST00000506106.1,ENSG00000250961.1,CTD-2023N9.1
chr5,602682,611562,alter_trans_start/end,ENST00000506629.1,ENSG00000249650.1,RP11-310P5.1
chr5,60458475,60476266,alter_trans_start/end,ENST00000506902.1,ENSG00000251279.1,CTC-436P18.1
chr5,67595791,67595816,intron_retention,ENST00000274335.5,ENSG00000145675.10,PIK3R1
chr5,67595791,67595816,intron_retention,ENST00000396611.1,ENSG00000145675.10,PIK3R1
chr5,67595791,67595816,intron_retention,ENST00000521381.1,ENSG00000145675.10,PIK3R1
chr5,68358993,68379882,alter_trans_start/end,ENST00000504193.1,ENSG00000249183.1,SUMO2P4
chr5,69337458,69337568,intron_retention,ENST00000380750.3,ENSG00000205572.5,SERF1B
chr5,69337458,69337568,intron_retention,ENST00000506542.1,ENSG00000205572.5,SERF1B
chr5,69337458,69337568,intron_retention,ENST00000515588.1,ENSG00000205572.5,SERF1B
chr5,70212875,70212985,intron_retention,ENST00000354833.3,ENSG00000172058.11,SERF1A
chr5,70212875,70212985,intron_retention,ENST00000512649.1,ENSG00000172058.11,SERF1A
chr5,70212875,70212985,intron_retention,ENST00000512868.2,ENSG00000172058.11,SERF1A
chr5,70212875,70212985,intron_retention,ENST00000513436.2,ENSG00000172058.11,SERF1A
chr5,76370062,76370318,intron_retention,ENST00000255198.2,ENSG00000132846.5,ZBED3
chr5,76370062,76370318,intron_retention,ENST00000512650.1,ENSG00000250615.1,CTC-564N23.2
chr5,769045,770059,intron_retention,ENST00000424784.2,ENSG00000188818.8,ZDHHC11
chr5,769045,770059,intron_retention,ENST00000506203.1,ENSG00000249908.1,CTD-2589H19.4
chr5,769045,784783,exon_skipping,ENST00000424784.2,ENSG00000188818.8,ZDHHC11
chr5,769045,784783,exon_skipping,ENST00000506203.1,ENSG00000249908.1,CTD-2589H19.4
chr5,816286,817890,alter_trans_start/end,ENST00000283441.8,ENSG00000188818.8,ZDHHC11
chr5,816286,817890,alter_trans_start/end,ENST00000424784.2,ENSG00000188818.8,ZDHHC11
chr5,816286,817890,alter_trans_start/end,ENST00000500401.2,ENSG00000247872.2,SPCS2P3
chr5,816286,817890,alter_trans_start/end,ENST00000503758.2,ENSG00000188818.8,ZDHHC11
chr5,816286,817890,alter_trans_start/end,ENST00000507800.1,ENSG00000188818.8,ZDHHC11
chr5,88119744,88181986,alter_trans_start/end,ENST00000340208.5,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000424173.2,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000437473.2,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000502831.1,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000502983.1,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000503075.1,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000504921.2,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000506554.1,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000506716.1,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000507984.1,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000508569.1,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000508610.1,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000509349.1,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000509373.1,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000510942.1,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000511086.1,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000511100.1,ENSG00000248309.1,MEF2C-AS1
chr5,88119744,88181986,alter_trans_start/end,ENST00000512585.1,ENSG00000248309.1,MEF2C-AS1
chr5,88119744,88181986,alter_trans_start/end,ENST00000513252.1,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000514015.1,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000514028.1,ENSG00000081189.9,MEF2C
chr5,88119744,88181986,alter_trans_start/end,ENST00000514794.1,ENSG00000248309.1,MEF2C-AS1
chr5,88119744,88181986,alter_trans_start/end,ENST00000515093.1,ENSG00000081189.9,MEF2C
chr5,94728493,94785853,alter_trans_start/end,ENST00000283357.5,ENSG00000153347.5,FAM81B
chr5,94728493,94785853,alter_trans_start/end,ENST00000503099.1,ENSG00000153347.5,FAM81B
chr5,94728493,94785853,alter_trans_start/end,ENST00000503361.1,ENSG00000153347.5,FAM81B
chr5,94728493,94785853,alter_trans_start/end,ENST00000506418.1,ENSG00000153347.5,FAM81B
chr5,94728493,94785853,alter_trans_start/end,ENST00000507713.1,ENSG00000225165.3,CTD-2538A21.1
chr5,94728493,94785853,alter_trans_start/end,ENST00000507832.1,ENSG00000153347.5,FAM81B
chr5,94728493,94785853,alter_trans_start/end,ENST00000510458.1,ENSG00000153347.5,FAM81B
chr5,94728493,94785853,alter_trans_start/end,ENST00000512365.1,ENSG00000153347.5,FAM81B
chr5,94728493,94785853,alter_trans_start/end,ENST00000513110.1,ENSG00000153347.5,FAM81B
chr5,94728493,94785853,alter_trans_start/end,ENST00000513529.1,ENSG00000153347.5,FAM81B
chr5,989201,989335,intron_retention,ENST00000399869.1,ENSG00000215246.4,RP11-43F13.3
chr5,989201,989335,intron_retention,ENST00000543306.1,ENSG00000215246.4,RP11-43F13.3
chr6,100911811,100912837,alter_trans_start/end,ENST00000369208.3,ENSG00000112246.5,SIM1
chr6,100911811,100912837,alter_trans_start/end,ENST00000511871.1,ENSG00000112246.5,SIM1
chr6,106556892,106557133,intron_retention,ENST00000369089.3,ENSG00000057657.10,PRDM1
chr6,106556892,106557133,intron_retention,ENST00000369096.4,ENSG00000057657.10,PRDM1
chr6,108490125,108509908,alter_trans_start/end,ENST00000368983.3,ENSG00000112333.7,NR2E1
chr6,108490125,108509908,alter_trans_start/end,ENST00000368986.4,ENSG00000112333.7,NR2E1
chr6,108490125,108509908,alter_trans_start/end,ENST00000426403.1,ENSG00000112333.7,NR2E1
chr6,108490125,108509908,alter_trans_start/end,ENST00000484978.1,ENSG00000112333.7,NR2E1
